dataset,arm,config,fold,exploratory,bacc,per_class_recall,qwk,macro_mae,bacc_leakex,n_leaked,train_acc,a_ratio,pair_cos,row_cos,wnorm_ratio,wnorm_spearman
oral_diseases,A0,ce·wd1e-4,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",,0.46601941747572817,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6992111689480112,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6153846153846154]",,0.4854368932038835,,0,1.0,,,,,
oral_diseases,affine,full,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7062070239701818,"[0.8125, 1.0, 0.6666666666666666, 0.4444444444444444, 0.7, 0.47368421052631576, 0.8461538461538461]",,0.5145631067961165,,0,,1.4640965461730957,0.9958071282931736,1.0,,
oral_diseases,affine_offset,offset,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6853985926354348,"[0.8125, 1.0, 0.6666666666666666, 0.5, 0.6, 0.5263157894736842, 0.6923076923076923]",,0.5436893203883495,,0,,1.0,1.0000000141915821,1.0,,
oral_diseases,affine_scale,scale,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7062070239701818,"[0.8125, 1.0, 0.6666666666666666, 0.4444444444444444, 0.7, 0.47368421052631576, 0.8461538461538461]",,0.5145631067961165,,0,,1.365816593170166,0.9979370406695774,1.0,,
oral_diseases,affine_taunorm,tau=0.0,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",,0.46601941747572817,,0,,,,,1.6223455667495728,0.0
oral_diseases,vs,"g=0.2,t=0.0",9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.715557322794165,"[0.8125, 1.0, 0.6666666666666666, 0.6111111111111112, 0.7, 0.5263157894736842, 0.6923076923076923]",,0.5242718446601942,,0,0.9975786924939467,,0.9990912420409066,0.999138593673706,,
oral_diseases,vs_la_corner,"g=0,t=1",9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7071476768845191,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5263157894736842, 0.6153846153846154]",,0.46601941747572817,,0,,,0.9978578147434053,0.9978739619255066,,
oral_diseases,wd_ce,wd=0.3,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7167269134374398,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.6923076923076923]",,0.46601941747572817,,0,1.0,,,0.9882979393005371,,
oral_diseases,wd_wce,wd=0.3,9,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7167269134374398,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6, 0.5789473684210527, 0.6923076923076923]",,0.4563106796116505,,0,1.0,,,0.9831207394599915,,
oral_diseases,A0,ce·wd1e-4,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",,0.3269230769230769,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",,0.3173076923076923,,0,1.0,,,,,
oral_diseases,affine,full,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7992982894298682,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7368421052631579, 0.7692307692307693]",,0.3557692307692308,,0,,1.3331239223480225,0.9975325124604362,1.0,,
oral_diseases,affine_offset,offset,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8039033335085968,"[0.9375, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.9230769230769231]",,0.3173076923076923,,0,,1.0,1.0000000028383165,1.0,,
oral_diseases,affine_scale,scale,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7903697180012969,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7368421052631579, 0.7692307692307693]",,0.36538461538461536,,0,,1.2322959899902344,0.998926423844837,1.0,,
oral_diseases,affine_taunorm,tau=0.1,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",,0.3269230769230769,,0,,,,,1.615714192390442,-0.07142857142857144
oral_diseases,vs,"g=0.2,t=1.5",10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8212763114078904,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7368421052631579, 0.9230769230769231]",,0.28846153846153844,,0,1.0,,0.9925111588977632,0.9925705194473267,,
oral_diseases,vs_la_corner,"g=0,t=1",10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",,0.3173076923076923,,0,,,0.9970622062683105,0.9970018267631531,,
oral_diseases,wd_ce,wd=0.1,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7929143225195857,"[0.9375, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",,0.33653846153846156,,0,1.0,,,0.9988725185394287,,
oral_diseases,wd_wce,wd=0.1,10,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7929143225195857,"[0.9375, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.8461538461538461]",,0.3269230769230769,,0,1.0,,,0.9921611547470093,,
oral_diseases,A0,ce·wd1e-4,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6732579554947976,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.45454545454545453, 0.5263157894736842, 0.5833333333333334]",,0.5533980582524272,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",,0.5533980582524272,,0,1.0,,,,,
oral_diseases,affine,full,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6831121364016102,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.42105263157894735, 0.5833333333333334]",,0.5728155339805825,,0,,1.3436086177825928,0.9968096102987017,1.0,,
oral_diseases,affine_offset,offset,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6950168983063721,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.5454545454545454, 0.42105263157894735, 0.6666666666666666]",,0.5436893203883495,,0,,1.0,0.9999999886467343,1.0,,
oral_diseases,affine_scale,scale,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6751756284651022,"[0.9375, 0.9333333333333333, 0.75, 0.5555555555555556, 0.5454545454545454, 0.42105263157894735, 0.5833333333333334]",,0.5825242718446602,,0,,1.3012311458587646,0.998126901331402,1.0,,
oral_diseases,affine_taunorm,tau=0.3,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6851627173995596,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.45454545454545453, 0.5263157894736842, 0.6666666666666666]",,0.5436893203883495,,0,,,,,1.6445560455322266,-0.3214285714285715
oral_diseases,vs,"g=0.1,t=1.5",11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6946893749525328,"[0.875, 0.9333333333333333, 0.75, 0.6111111111111112, 0.6363636363636364, 0.47368421052631576, 0.5833333333333334]",,0.5728155339805825,,0,1.0,,0.9940143085661388,0.9941800236701965,,
oral_diseases,vs_la_corner,"g=0,t=1",11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6817023619655199,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.47368421052631576, 0.6666666666666666]",,0.5825242718446602,,0,,,0.9975194987796602,0.9975504875183105,,
oral_diseases,wd_ce,wd=1.0,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6743402065770487,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.5263157894736842, 0.5]",,0.6116504854368932,,0,1.0,,,0.9353731274604797,,
oral_diseases,wd_wce,wd=1.0,11,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.6873272195640617,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5]",,0.5922330097087378,,0,1.0,,,0.9317933917045593,,
oral_diseases,A0,ce·wd1e-4,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.743724842409053,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.75]",,0.4368932038834951,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",,0.3786407766990291,,0,1.0,,,,,
oral_diseases,affine,full,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7844896331738437,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",,0.3883495145631068,,0,,1.2855744361877441,0.9983139690898714,1.0,,
oral_diseases,affine_offset,offset,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.76068010936432,"[0.875, 1.0, 0.75, 0.5, 0.8181818181818182, 0.631578947368421, 0.75]",,0.4368932038834951,,0,,1.0,1.0000000085149492,1.0,,
oral_diseases,affine_scale,scale,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7844896331738437,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",,0.3883495145631068,,0,,1.1688387393951416,0.9991270105044047,1.0,,
oral_diseases,affine_taunorm,tau=0.0,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.743724842409053,"[0.875, 1.0, 0.6666666666666666, 0.5555555555555556, 0.7272727272727273, 0.631578947368421, 0.75]",,0.4368932038834951,,0,,,,,1.6822386980056763,-0.07142857142857144
oral_diseases,vs,"g=0.4,t=1.5",12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7844896331738437,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",,0.3883495145631068,,0,0.9951573849878934,,0.9911289300237384,0.9914891123771667,,
oral_diseases,vs_la_corner,"g=0,t=1",12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",,0.3883495145631068,,0,,,0.9976917051133656,0.9977350831031799,,
oral_diseases,wd_ce,wd=1.0,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7512436394015342,"[0.875, 1.0, 0.75, 0.5555555555555556, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",,0.4077669902912621,,0,1.0,,,0.9423629641532898,,
oral_diseases,wd_wce,wd=0.0001,12,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",,0.3786407766990291,,0,1.0,,,0.9934384226799011,,
oral_diseases,A0,ce·wd1e-4,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",,0.49514563106796117,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",,0.49514563106796117,,0,1.0,,,,,
oral_diseases,affine,full,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7154068154068154,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.5242718446601942,,0,,1.452187180519104,0.9962389043399266,1.0,,
oral_diseases,affine_offset,offset,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7248085248085249,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6923076923076923]",,0.5242718446601942,,0,,1.0,1.0,1.0,,
oral_diseases,affine_scale,scale,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7249306249306249,"[0.9333333333333333, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.47572815533980584,,0,,1.2782713174819946,0.9986726755187625,1.0,,
oral_diseases,affine_taunorm,tau=0.1,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7154068154068154,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.5048543689320388,,0,,,,,1.69440495967865,0.14285714285714288
oral_diseases,vs,"g=0.2,t=0.0",13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7058830058830059,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.5631067961165048,,0,0.9975786924939467,,0.9990316657792955,0.9990754127502441,,
oral_diseases,vs_la_corner,"g=0,t=1",13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7058830058830059,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.5631067961165048,,0,,,0.9975806020555043,0.9975504875183105,,
oral_diseases,wd_ce,wd=0.3,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",,0.5048543689320388,,0,1.0,,,0.9891960024833679,,
oral_diseases,wd_wce,wd=0.3,13,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7154068154068154,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",,0.5145631067961165,,0,1.0,,,0.983850359916687,,
oral_diseases,A0,ce·wd1e-4,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",,0.42718446601941745,,0,1.0,,,,,
oral_diseases,A2,wce·wd1e-4,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7705730672835935,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",,0.44660194174757284,,0,1.0,,,,,
oral_diseases,affine,full,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7855303322408586,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.9, 0.5789473684210527, 0.8461538461538461]",,0.44660194174757284,,0,,1.404990315437317,0.9968960682551066,1.0,,
oral_diseases,affine_offset,offset,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7824778291883555,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",,0.4368932038834951,,0,,1.0,1.0000000141915821,1.0,,
oral_diseases,affine_scale,scale,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7934668401773665,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.8461538461538461]",,0.42718446601941745,,0,,1.2746096849441528,0.9984579937798637,1.0,,
oral_diseases,affine_taunorm,tau=0.0,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7780918642760748,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.7692307692307693]",,0.42718446601941745,,0,,,,,1.5778542757034302,-0.07142857142857144
oral_diseases,vs,"g=0.3,t=0.5",14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7704927382558961,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.9, 0.47368421052631576, 0.8461538461538461]",,0.46601941747572817,,0,0.9975786924939467,,0.9963535042036147,0.9965885877609253,,
oral_diseases,vs_la_corner,"g=0,t=1",14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7824778291883555,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",,0.4368932038834951,,0,,,0.9975895824886504,0.9975746273994446,,
oral_diseases,wd_ce,wd=0.01,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7671028532870638,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.631578947368421, 0.6923076923076923]",,0.4368932038834951,,0,1.0,,,0.9999898076057434,,
oral_diseases,wd_wce,wd=1.0,14,탐색적/exploratory (w13 · 판정 아님 / not a verdict),0.7609938307306728,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.5263157894736842, 0.6923076923076923]",,0.46601941747572817,,0,1.0,,,0.929471492767334,,
