dataset,arm,mode,fold,bacc,per_class_recall,n_train,n_test,exploratory
oral_diseases,A1,none,14,0.7546446243814665,"[0.875, 1.0, 0.6666666666666666, 0.7222222222222222, 0.8, 0.5263157894736842, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A1,full,14,0.7620830923462503,"[0.875, 1.0, 0.75, 0.6666666666666666, 0.8, 0.47368421052631576, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A1,offset,14,0.7501783304414883,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.47368421052631576, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A1,scale,14,0.7611673414304992,"[0.875, 1.0, 0.6666666666666666, 0.6666666666666666, 0.8, 0.47368421052631576, 0.8461538461538461]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,0,0.6886837577627052,"[0.9375, 1.0, 0.5, 0.6111111111111112, 0.5454545454545454, 0.8421052631578947, 0.38461538461538464]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,0,0.6411482523324629,"[0.9375, 0.9333333333333333, 0.5, 0.5555555555555556, 0.5454545454545454, 0.631578947368421, 0.38461538461538464]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,0,0.6930697226749859,"[0.9375, 1.0, 0.5833333333333334, 0.6111111111111112, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,0,0.6700956207535157,"[0.9375, 1.0, 0.5833333333333334, 0.5555555555555556, 0.5454545454545454, 0.6842105263157895, 0.38461538461538464]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,1,0.8041771094402673,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,1,0.7812030075187969,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5, 1.0, 0.3684210526315789, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,1,0.7966583124477861,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.42105263157894735, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,1,0.7812030075187969,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5, 1.0, 0.3684210526315789, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,2,0.7227111338953444,"[0.9375, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,2,0.7396664008506113,"[0.9375, 1.0, 0.75, 0.5555555555555556, 0.6363636363636364, 0.631578947368421, 0.6666666666666666]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,2,0.7256873243715349,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.5454545454545454, 0.631578947368421, 0.6666666666666666]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,2,0.7515711627553733,"[0.9375, 1.0, 0.8333333333333334, 0.5555555555555556, 0.6363636363636364, 0.631578947368421, 0.6666666666666666]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,3,0.7454878454878455,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.6363636363636364, 0.6666666666666666, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,3,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,3,0.7584748584748586,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.7272727272727273, 0.6666666666666666, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,3,0.7714618714618716,"[0.8666666666666667, 0.9333333333333333, 0.6923076923076923, 0.5, 0.8181818181818182, 0.6666666666666666, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,4,0.7565548486601118,"[0.75, 1.0, 0.6666666666666666, 0.6666666666666666, 0.5, 0.7894736842105263, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,4,0.7499518025833815,"[0.75, 1.0, 0.75, 0.6666666666666666, 0.5, 0.7368421052631579, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,4,0.7609408135723925,"[0.75, 1.0, 0.75, 0.6666666666666666, 0.5, 0.7368421052631579, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,4,0.7420152946468735,"[0.75, 1.0, 0.75, 0.6111111111111112, 0.5, 0.7368421052631579, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,5,0.7423967845020477,"[1.0, 0.9333333333333333, 0.6666666666666666, 0.5555555555555556, 0.6363636363636364, 0.7894736842105263, 0.6153846153846154]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,5,0.7788617814933605,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 0.8181818181818182, 0.7368421052631579, 0.7692307692307693]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,5,0.7573540494593126,"[1.0, 0.9333333333333333, 0.75, 0.5, 0.6363636363636364, 0.7894736842105263, 0.6923076923076923]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,5,0.7658747685063475,"[1.0, 0.9333333333333333, 0.75, 0.4444444444444444, 0.7272727272727273, 0.7368421052631579, 0.7692307692307693]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,6,0.7286426293005241,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5454545454545454, 0.6842105263157895, 0.6666666666666666]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,6,0.7564204070783018,"[0.9375, 0.9333333333333333, 0.8333333333333334, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.75]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,6,0.7326108832687781,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.5454545454545454, 0.6842105263157895, 0.75]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,6,0.7744579251158198,"[0.9375, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 0.7272727272727273, 0.6842105263157895, 0.75]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,7,0.7395192526771474,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.6842105263157895, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,7,0.737468671679198,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 1.0, 0.5789473684210527, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,7,0.7320004556846662,"[0.75, 1.0, 0.5833333333333334, 0.6666666666666666, 0.9090909090909091, 0.631578947368421, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,7,0.7291144527986634,"[0.75, 1.0, 0.5833333333333334, 0.5555555555555556, 1.0, 0.631578947368421, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,8,0.7984459984459985,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 0.9230769230769231]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,8,0.7935619935619936,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6111111111111112, 0.8181818181818182, 0.5, 1.0]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,8,0.8094350094350095,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.6666666666666666, 0.8181818181818182, 0.5555555555555556, 1.0]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,8,0.7856254856254857,"[0.9333333333333333, 1.0, 0.6923076923076923, 0.5555555555555556, 0.8181818181818182, 0.5, 1.0]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,9,0.6992111689480112,"[0.875, 1.0, 0.6666666666666666, 0.6111111111111112, 0.6, 0.5263157894736842, 0.6153846153846154]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,9,0.7301731893837156,"[0.875, 1.0, 0.6666666666666666, 0.4444444444444444, 0.7, 0.5789473684210527, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,9,0.7048984641089904,"[0.875, 1.0, 0.6666666666666666, 0.4444444444444444, 0.6, 0.5789473684210527, 0.7692307692307693]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,9,0.7301731893837156,"[0.875, 1.0, 0.6666666666666666, 0.4444444444444444, 0.7, 0.5789473684210527, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,10,0.8059013355065987,"[0.9375, 1.0, 0.75, 0.5, 0.8181818181818182, 0.7894736842105263, 0.8461538461538461]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,10,0.8102873004188792,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7368421052631579, 0.8461538461538461]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,10,0.8039033335085968,"[0.9375, 1.0, 0.75, 0.5, 0.7272727272727273, 0.7894736842105263, 0.9230769230769231]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,10,0.8102873004188792,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7368421052631579, 0.8461538461538461]",412,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,11,0.6992319814688236,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.5263157894736842, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,11,0.6960991493886229,"[0.9375, 0.9333333333333333, 0.75, 0.6111111111111112, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,11,0.6917131844763423,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.6363636363636364, 0.47368421052631576, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,11,0.688162641452115,"[0.9375, 0.9333333333333333, 0.75, 0.5555555555555556, 0.6363636363636364, 0.42105263157894735, 0.5833333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,12,0.7805213792055898,"[0.875, 1.0, 0.8333333333333334, 0.5555555555555556, 0.8181818181818182, 0.631578947368421, 0.75]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,12,0.7844896331738437,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,12,0.7725848712690818,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.75]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,12,0.7844896331738437,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.8333333333333334]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,13,0.7233433233433233,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6153846153846154]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,13,0.7154068154068154,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,13,0.7248085248085249,"[0.8, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6666666666666666, 0.6923076923076923]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,13,0.7154068154068154,"[0.8666666666666667, 0.9333333333333333, 0.7692307692307693, 0.6666666666666666, 0.5454545454545454, 0.6111111111111112, 0.6153846153846154]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,none,14,0.7705730672835935,"[0.8125, 1.0, 0.6666666666666666, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,full,14,0.7704927382558961,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.9, 0.47368421052631576, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,offset,14,0.7824778291883555,"[0.8125, 1.0, 0.75, 0.6666666666666666, 0.9, 0.5789473684210527, 0.7692307692307693]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A2,scale,14,0.7704927382558961,"[0.8125, 1.0, 0.75, 0.6111111111111112, 0.9, 0.47368421052631576, 0.8461538461538461]",413,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,0,0.6517998814051447,"[0.9375, 0.9333333333333333, 0.4166666666666667, 0.5555555555555556, 0.5454545454545454, 0.7894736842105263, 0.38461538461538464]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,0,0.6503097779413569,"[0.875, 0.9333333333333333, 0.5, 0.5, 0.5454545454545454, 0.7368421052631579, 0.46153846153846156]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,0,0.665765082870346,"[0.875, 0.9333333333333333, 0.5, 0.5555555555555556, 0.5454545454545454, 0.7894736842105263, 0.46153846153846156]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,0,0.6503097779413569,"[0.875, 0.9333333333333333, 0.5, 0.5, 0.5454545454545454, 0.7368421052631579, 0.46153846153846156]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,1,0.7922723475355055,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5555555555555556, 1.0, 0.47368421052631576, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,1,0.7887218045112782,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,1,0.7962406015037594,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5, 1.0, 0.47368421052631576, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,1,0.7887218045112782,"[1.0, 0.9333333333333333, 0.8333333333333334, 0.5, 1.0, 0.42105263157894735, 0.8333333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,2,0.6802897395002657,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.36363636363636365, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,2,0.7192507784613048,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.6363636363636364, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,2,0.6802897395002657,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.36363636363636365, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,2,0.726769575453786,"[0.875, 1.0, 0.75, 0.6111111111111112, 0.6363636363636364, 0.631578947368421, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,3,0.7543678543678544,"[0.8666666666666667, 0.9333333333333333, 0.46153846153846156, 0.6111111111111112, 0.8181818181818182, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,3,0.7653568653568655,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.6111111111111112, 0.8181818181818182, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,3,0.7543678543678544,"[0.8666666666666667, 0.9333333333333333, 0.46153846153846156, 0.6111111111111112, 0.8181818181818182, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,3,0.7653568653568655,"[0.8666666666666667, 0.9333333333333333, 0.5384615384615384, 0.6111111111111112, 0.8181818181818182, 0.6666666666666666, 0.9230769230769231]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,4,0.728050093181672,"[0.8125, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,4,0.7191215217531006,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,4,0.7191215217531006,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,4,0.7191215217531006,"[0.75, 1.0, 0.6666666666666666, 0.6111111111111112, 0.5, 0.7368421052631579, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,5,0.7195614327193275,"[1.0, 0.9333333333333333, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.6842105263157895, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,5,0.7474293980872929,"[0.9375, 0.9333333333333333, 0.75, 0.4444444444444444, 0.6363636363636364, 0.6842105263157895, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,5,0.7120426357268462,"[1.0, 0.9333333333333333, 0.5833333333333334, 0.4444444444444444, 0.5454545454545454, 0.631578947368421, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,5,0.7409928521770627,"[0.9375, 0.9333333333333333, 0.6666666666666666, 0.4444444444444444, 0.7272727272727273, 0.631578947368421, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,6,0.7452703729019517,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.7777777777777778, 0.7272727272727273, 0.7368421052631579, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,6,0.7536245917824865,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,6,0.7492386268702058,"[0.875, 0.9333333333333333, 0.5833333333333334, 0.7222222222222222, 0.7272727272727273, 0.7368421052631579, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,6,0.7536245917824865,"[0.875, 0.9333333333333333, 0.6666666666666666, 0.7222222222222222, 0.7272727272727273, 0.6842105263157895, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,7,0.6755790992633097,"[0.75, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.6363636363636364, 0.631578947368421, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,7,0.6929520771626035,"[0.75, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.7272727272727273, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,7,0.6885661122503227,"[0.75, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.7272727272727273, 0.631578947368421, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,7,0.7004708741550847,"[0.75, 0.9333333333333333, 0.6666666666666666, 0.6111111111111112, 0.7272727272727273, 0.631578947368421, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,8,0.7604728604728604,"[0.8, 1.0, 0.7692307692307693, 0.6111111111111112, 0.8181818181818182, 0.5555555555555556, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,8,0.762060162060162,"[0.8666666666666667, 1.0, 0.7692307692307693, 0.6111111111111112, 0.8181818181818182, 0.5, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,8,0.7795204795204794,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.6111111111111112, 0.8181818181818182, 0.5555555555555556, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,8,0.7715839715839715,"[0.9333333333333333, 1.0, 0.7692307692307693, 0.6111111111111112, 0.8181818181818182, 0.5, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,9,0.7284123770965876,"[0.875, 1.0, 0.5, 0.5, 0.9, 0.631578947368421, 0.6923076923076923]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,9,0.7366862669494249,"[0.875, 1.0, 0.5833333333333334, 0.5555555555555556, 0.9, 0.47368421052631576, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,9,0.7283320480688902,"[0.875, 1.0, 0.5833333333333334, 0.4444444444444444, 0.9, 0.5263157894736842, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,9,0.7362685560053981,"[0.875, 1.0, 0.5833333333333334, 0.5, 0.9, 0.5263157894736842, 0.7692307692307693]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,10,0.7769649940702573,"[0.875, 1.0, 0.8333333333333334, 0.4444444444444444, 0.7272727272727273, 0.7894736842105263, 0.7692307692307693]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,10,0.784260695444906,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.631578947368421, 0.7692307692307693]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,10,0.7938399319978267,"[0.875, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.6842105263157895, 0.8461538461538461]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,10,0.7803826290668396,"[0.875, 1.0, 0.8333333333333334, 0.4444444444444444, 0.9090909090909091, 0.631578947368421, 0.7692307692307693]",2060,104,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,11,0.6805394167236273,"[0.8125, 0.9333333333333333, 0.5833333333333334, 0.6666666666666666, 0.6363636363636364, 0.631578947368421, 0.5]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,11,0.6612867395762132,"[0.8125, 0.9333333333333333, 0.5833333333333334, 0.6666666666666666, 0.5454545454545454, 0.42105263157894735, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,11,0.6510148477253741,"[0.8125, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.45454545454545453, 0.5789473684210527, 0.5833333333333334]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,11,0.6738560416191995,"[0.8125, 0.9333333333333333, 0.5833333333333334, 0.6111111111111112, 0.6363636363636364, 0.47368421052631576, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,none,12,0.792165071770335,"[0.9375, 1.0, 0.8333333333333334, 0.5, 0.8181818181818182, 0.7894736842105263, 0.6666666666666666]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,full,12,0.7924954431533379,"[0.9375, 0.9333333333333333, 0.8333333333333334, 0.5, 0.9090909090909091, 0.6842105263157895, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,offset,12,0.8178922685501633,"[0.9375, 1.0, 0.8333333333333334, 0.6111111111111112, 0.9090909090909091, 0.6842105263157895, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
oral_diseases,A3,scale,12,0.8178922685501633,"[0.9375, 1.0, 0.8333333333333334, 0.6111111111111112, 0.9090909090909091, 0.6842105263157895, 0.75]",2065,103,탐색적/exploratory (w17_afl · 판정 아님 / not a verdict)
